year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days_inactive,customer_support_calls,churn
1343,2015,711800,1,30,159,0,0,131.55,10.5,14.91,93,10,3.0,1,0
1344,2015,712303,0,33,95,0,0,211.65,5.9,23.99,127,6,2.0,3,0
1345,2015,712329,0,40,67,0,0,465.6,9.2,52.77,99,10,3.0,4,0
1346,2015,712353,1,21,33,0,1,280.2,15.0,31.76,103,5,5.0,0,0
1347,2015,712415,1,31,99,0,0,232.95,12.4,26.4,67,4,4.0,0,0
1348,2015,712520,1,50,91,1,0,194.85,11.2,22.08,130,3,4.0,3,0
1349,2015,712561,1,31,73,0,0,205.65,11.1,23.31,120,4,3.0,1,0
1350,2015,712758,0,35,94,0,0,378.9,11.1,42.94,106,7,3.0,2,0
1351,2015,712964,0,39,106,0,0,287.1,8.2,32.54,76,3,3.0,1,0
1352,2015,713136,1,31,133,1,1,331.65,15.4,37.59,108,4,5.0,2,1
1353,2015,713538,1,54,106,0,0,78.3,11.4,8.87,95,2,4.0,2,0
1354,2015,713814,1,36,113,0,0,198.15,6.9,22.46,123,6,2.0,3,0
1355,2015,713892,1,29,57,0,1,265.2,8.3,30.06,116,4,3.0,0,0
1356,2015,714105,1,35,97,0,0,216.3,13.8,24.51,72,4,4.0,3,0
1357,2015,714675,1,67,92,1,0,259.65,9.0,29.43,117,5,3.0,1,0
1358,2015,714712,1,33,68,0,0,235.95,12.0,26.74,129,7,4.0,1,0
1359,2015,714789,1,28,177,0,0,284.25,14.2,32.22,112,2,4.0,1,0
1360,2015,715186,0,39,132,0,1,263.55,8.6,29.87,118,3,3.0,2,0
1361,2015,715876,1,41,80,0,0,309.45,12.4,35.07,82,12,4.0,0,0
1362,2015,715939,1,42,98,0,0,241.5,12.1,27.37,113,4,4.0,4,0
1363,2015,716101,1,24,24,0,0,362.85,6.6,41.12,105,5,2.0,1,0
1364,2015,716287,1,41,106,0,1,248.85,14.1,28.2,86,8,4.0,4,0
1365,2015,717161,1,62,99,0,0,82.2,7.5,9.32,125,3,3.0,1,0
1366,2015,717655,0,41,63,0,0,199.35,9.9,22.59,121,2,3.0,3,0
1367,2015,718702,1,36,33,0,0,320.85,9.8,36.36,71,14,3.0,2,0
1368,2015,719028,0,67,85,0,0,337.5,7.1,38.25,110,2,2.0,3,0
1369,2015,719210,1,32,92,0,1,363.3,8.9,41.17,108,1,3.0,1,0
1370,2015,719638,0,31,10,0,0,274.5,8.7,31.11,73,6,3.0,2,0
1371,2015,720222,0,34,62,0,0,259.2,9.1,29.38,90,8,3.0,2,0
1372,2015,720374,1,67,150,0,0,283.95,9.2,32.18,117,5,3.0,4,0
1373,2015,720622,0,48,88,0,0,242.25,7.9,27.46,95,4,3.0,2,0
1374,2015,721498,1,30,103,0,0,249.9,7.7,28.32,115,6,3.0,1,0
1375,2015,721856,0,72,93,1,0,468.0,10.5,53.04,74,2,3.0,0,1
1376,2015,722008,1,33,140,1,1,283.35,11.5,32.11,100,5,4.0,4,0
1377,2015,722069,0,33,112,0,1,272.7,9.2,30.91,141,4,3.0,2,0
1378,2015,722348,0,23,56,0,0,182.4,8.9,20.67,95,2,3.0,1,0
1379,2015,722447,0,38,155,0,1,192.75,6.8,21.85,85,6,2.0,1,0
1380,2015,722719,1,33,154,0,0,526.2,10.1,59.64,100,9,3.0,1,1
1381,2015,724833,0,39,84,1,0,449.1,6.6,50.9,89,7,2.0,2,0
1382,2015,725184,0,34,167,0,0,197.4,11.1,22.37,97,4,3.0,4,1
1383,2015,725229,0,43,166,0,0,305.1,9.2,34.58,124,5,3.0,2,0
1384,2015,725757,0,67,88,0,1,285.9,9.8,32.4,116,1,3.0,2,0
1385,2015,725793,0,33,28,0,0,182.55,8.3,20.69,122,2,3.0,6,1
1386,2015,726166,0,39,87,0,1,321.0,10.6,36.38,82,5,3.0,0,0
1387,2015,727213,1,32,107,0,0,318.15,7.7,36.06,111,2,3.0,3,0
1388,2015,727703,0,43,77,0,1,314.55,7.1,35.65,111,3,2.0,2,0
1389,2015,727776,0,23,73,0,0,275.1,7.5,31.18,100,3,3.0,4,0
1390,2015,728182,0,62,89,0,0,269.55,7.6,30.55,120,3,3.0,1,0
1391,2015,728469,0,48,85,0,0,264.6,11.5,29.99,50,1,4.0,1,0
1392,2015,728686,1,34,134,0,0,267.0,11.7,30.26,105,4,4.0,1,0
1393,2015,730056,0,29,90,0,0,392.7,9.6,44.51,91,5,3.0,1,0
1394,2015,730058,1,28,106,0,0,221.85,8.8,25.14,80,5,3.0,2,0
1395,2015,730118,1,31,101,0,0,275.85,10.8,31.26,145,11,3.0,1,0
1396,2015,730627,0,31,109,0,0,325.5,8.2,36.89,106,4,3.0,1,0
1397,2015,731038,0,35,167,1,0,328.65,10.1,37.25,101,4,3.0,2,0
1398,2015,731114,0,33,60,0,0,331.65,7.4,37.59,90,3,2.0,1,0
1399,2015,731938,1,26,78,0,0,252.45,12.5,28.61,136,1,4.0,1,0
1400,2015,732254,1,39,76,0,1,321.9,8.1,36.48,140,2,3.0,1,0
1401,2015,732329,0,48,107,0,1,302.7,11.9,34.31,133,8,4.0,1,0
1402,2015,733395,1,35,161,1,0,291.3,12.9,33.01,129,1,4.0,1,1
1403,2015,733748,0,41,55,0,0,428.55,14.8,48.57,140,7,4.0,0,1
1404,2015,735589,0,61,224,1,0,257.25,5.0,29.16,102,2,2.0,1,1
1405,2015,736248,0,48,87,0,0,252.3,12.9,28.59,99,3,4.0,1,0
1406,2015,736440,1,69,174,0,1,251.7,14.5,28.53,132,4,4.0,4,1
1407,2015,736655,1,22,143,0,1,279.9,11.6,31.72,138,5,4.0,1,0
1408,2015,736877,1,28,160,0,0,250.2,9.3,28.36,77,1,3.0,1,0
1409,2015,737117,0,36,38,0,0,223.5,13.9,25.33,93,11,4.0,0,0
1410,2015,737551,0,34,97,0,0,359.7,8.7,40.77,81,5,3.0,2,0
1411,2015,737808,0,46,101,0,0,0.0,7.2,0.0,95,4,2.0,1,0
1412,2015,737921,0,31,61,0,1,245.55,9.9,27.83,118,3,3.0,3,0
1413,2015,738488,1,25,55,0,0,263.4,9.3,29.85,55,4,3.0,0,0
1414,2015,739089,0,32,84,0,1,134.55,10.7,15.25,114,2,3.0,1,0
1415,2015,739145,1,21,140,0,0,347.85,14.3,39.42,98,6,4.0,3,0
1416,2015,739539,0,25,73,0,0,362.55,11.1,41.09,122,2,3.0,2,0
1417,2015,739569,0,38,89,0,0,288.15,6.1,32.66,138,3,2.0,0,0
1418,2015,740552,0,48,88,0,1,120.45,12.8,13.65,123,3,4.0,2,0
1419,2015,741645,0,28,130,0,0,231.3,9.2,26.21,117,5,3.0,2,0
1420,2015,741814,1,34,116,0,0,246.9,8.0,27.98,109,3,3.0,0,0
1421,2015,741901,1,68,194,0,0,243.45,10.9,27.59,81,2,3.0,0,0
1422,2015,742045,1,41,73,0,0,240.15,13.0,27.22,72,4,4.0,0,0
1423,2015,742130,1,30,65,0,0,175.2,14.1,19.86,150,2,4.0,1,0
1424,2015,742339,1,24,48,0,0,282.6,13.2,32.03,71,2,4.0,1,0
1425,2015,742342,1,38,85,0,1,216.9,10.9,24.58,148,3,3.0,1,0
1426,2015,742373,1,79,82,0,0,310.5,9.1,35.19,108,8,3.0,3,0
1427,2015,743220,0,47,120,0,0,267.6,9.3,30.33,93,9,3.0,1,0
1428,2015,743376,1,26,96,0,0,269.25,6.6,30.52,133,2,2.0,1,0
1429,2015,743625,0,47,69,0,0,291.3,9.7,33.01,80,3,3.0,2,0
1430,2015,744643,0,31,64,0,0,291.3,5.5,33.01,114,2,2.0,2,0
1431,2015,744749,1,42,112,0,0,289.95,9.1,32.86,115,3,3.0,4,0
1432,2015,745179,0,38,124,0,1,241.8,8.9,27.4,87,4,3.0,1,0
1433,2015,745442,1,25,102,0,0,406.65,10.3,46.09,105,5,3.0,1,0
1434,2015,745510,0,37,80,0,1,354.9,9.5,40.22,102,10,3.0,2,0
1435,2015,746541,1,53,144,0,1,284.7,6.5,32.27,106,2,2.0,2,1
1436,2015,746655,1,30,129,0,0,310.5,13.4,35.19,112,5,4.0,3,0
1437,2015,747528,0,44,36,0,0,267.9,10.9,30.36,119,5,3.0,1,0
1438,2015,747860,1,41,147,0,0,307.95,7.8,34.9,84,4,3.0,1,0
1439,2015,749598,0,61,140,0,0,292.2,13.9,33.12,93,4,4.0,0,0
1440,2015,749771,1,26,151,0,0,262.95,11.8,29.8,88,5,4.0,0,0
1441,2015,750401,1,48,63,0,0,417.0,13.1,47.26,118,4,4.0,4,1
1442,2015,751164,1,37,118,0,1,137.25,12.7,15.56,99,8,4.0,2,0
1443,2015,751221,0,51,110,0,0,82.95,10.2,9.4,108,5,3.0,1,0
1444,2015,751287,0,29,225,0,0,274.05,8.8,31.06,103,2,3.0,1,0
1445,2015,751652,0,57,124,0,0,251.1,10.3,28.46,115,5,3.0,0,0
1446,2015,751882,1,36,23,0,0,482.4,11.3,54.67,158,3,4.0,2,1
1447,2015,752074,1,40,141,0,1,224.55,7.6,25.45,115,2,3.0,3,0
1448,2015,752949,0,31,64,1,0,337.95,17.3,38.3,132,9,5.0,1,1
1449,2015,753562,0,48,69,1,1,407.25,8.2,46.16,85,2,3.0,1,1
1450,2015,753724,1,29,53,0,0,277.2,18.4,31.42,116,3,5.0,2,0
1451,2015,754109,0,42,46,0,0,209.1,13.6,23.7,77,6,4.0,1,0
1452,2015,754733,0,30,119,0,1,213.9,12.0,24.24,102,2,4.0,3,0
1453,2015,754912,0,41,65,0,0,368.55,4.2,41.77,117,5,2.0,4,1
1454,2015,755585,0,29,137,0,0,309.6,8.8,35.09,84,5,3.0,2,0
1455,2015,755726,1,36,86,1,0,399.15,10.3,45.24,103,4,3.0,1,0
1456,2015,755781,1,31,93,0,0,171.45,10.9,19.43,88,9,3.0,0,0
1457,2015,756621,1,37,133,0,0,341.1,4.7,38.66,99,7,2.0,0,0
1458,2015,757682,1,48,127,0,1,274.8,11.2,31.14,71,8,4.0,1,0
1459,2015,758187,0,49,129,0,0,252.6,11.8,28.63,100,7,4.0,1,0
1460,2015,758748,1,45,161,0,0,287.85,13.4,32.62,107,4,4.0,4,1
1461,2015,759038,1,31,135,0,0,227.55,10.5,25.79,100,6,3.0,0,0
1462,2015,760084,0,42,128,0,0,238.2,7.6,27.0,77,7,3.0,1,0
1463,2015,760100,1,55,94,0,0,291.15,15.3,33.0,115,4,5.0,1,0
1464,2015,760235,0,36,76,0,0,215.55,5.8,24.43,95,6,2.0,1,0
1465,2015,760439,0,35,118,1,0,240.0,9.9,27.2,99,3,3.0,2,0
1466,2015,760457,0,38,101,0,1,329.55,9.5,37.35,113,2,3.0,2,0
1467,2015,760477,0,37,52,0,0,232.5,7.0,26.35,84,4,2.0,4,1
1468,2015,760660,1,39,160,0,0,264.3,9.2,29.95,95,4,3.0,1,0
1469,2015,760942,0,38,86,0,0,249.3,5.4,28.25,97,7,2.0,1,0
1470,2015,761003,0,25,85,0,0,382.95,3.7,43.4,78,5,1.0,3,0
1471,2015,761904,1,38,124,0,0,377.25,11.1,42.76,71,6,3.0,3,0
1472,2015,762697,0,39,64,0,1,315.0,5.9,35.7,94,4,2.0,8,0
1473,2015,763835,1,33,135,0,0,328.2,10.3,37.2,80,3,3.0,4,0
1474,2015,763903,0,32,10,0,0,333.3,12.9,37.77,80,4,4.0,1,0
1475,2015,763919,1,43,71,0,0,365.55,11.3,41.43,129,2,4.0,0,0
1476,2015,764689,0,37,90,0,0,56.7,14.2,6.43,111,5,4.0,3,0
1477,2015,765292,1,36,68,0,1,359.25,9.9,40.72,70,6,3.0,0,0
1478,2015,765419,0,44,65,0,0,158.55,6.6,17.97,105,12,2.0,2,0
1479,2015,765425,1,40,22,0,0,165.45,9.5,18.75,96,5,3.0,0,0
1480,2015,765443,1,23,113,0,0,323.4,13.5,36.65,115,3,4.0,1,0
1481,2015,765738,1,26,113,0,0,359.55,8.7,40.75,88,3,3.0,2,1
1482,2015,765991,1,54,116,0,0,219.6,7.8,24.89,102,5,3.0,1,0
1483,2015,766807,1,38,96,0,1,259.05,9.8,29.36,70,3,3.0,1,0
1484,2015,766932,0,61,53,0,1,220.2,7.2,24.96,130,7,2.0,0,0
1485,2015,766986,0,29,104,0,0,251.4,11.7,28.49,94,2,4.0,4,0
1486,2015,767482,0,38,190,0,1,175.05,9.9,19.84,103,3,3.0,1,0
1487,2015,767550,0,33,106,0,0,254.1,10.7,28.8,79,4,3.0,1,0
1488,2015,767672,1,38,119,1,1,220.8,7.7,25.02,120,2,3.0,0,1
1489,2015,768269,0,30,78,0,0,130.5,11.0,14.79,120,5,3.0,0,0
1490,2015,768472,0,68,116,0,0,343.95,8.8,38.98,91,3,3.0,2,0
1491,2015,769336,0,39,179,1,1,330.15,10.1,37.42,85,4,3.0,4,0
1492,2015,769845,1,48,193,0,0,256.35,11.6,29.05,89,3,4.0,1,0
1493,2015,769919,0,30,65,0,0,288.0,5.5,32.64,102,4,2.0,2,0
1494,2015,771506,1,42,19,0,1,234.9,11.3,26.62,135,1,4.0,1,0
1495,2015,771997,1,42,3,0,1,177.15,11.9,20.08,89,6,4.0,2,0
1496,2015,772015,1,36,57,0,1,319.5,9.5,36.21,115,3,3.0,0,0
1497,2015,772035,1,39,107,0,1,372.9,12.0,42.26,83,1,4.0,1,0
1498,2015,772084,0,57,151,0,1,294.75,13.4,33.41,124,5,4.0,0,0
1499,2015,772839,0,51,48,0,0,412.8,7.9,46.78,110,2,3.0,1,0
1500,2015,774604,1,33,74,0,0,258.15,11.6,29.26,105,6,4.0,1,0
1501,2015,774732,0,31,171,0,0,405.75,9.6,45.99,111,5,3.0,1,1
1502,2015,774923,1,22,107,0,0,345.6,8.5,39.17,88,3,3.0,1,0
1503,2015,775564,1,43,113,1,0,306.45,9.2,34.73,97,7,3.0,1,0
1504,2015,775830,1,53,90,1,0,332.7,8.4,37.71,154,4,3.0,1,0
1505,2015,776079,1,36,88,0,0,323.4,11.8,36.65,65,1,4.0,3,0
1506,2015,776644,1,42,128,0,1,397.65,10.0,45.07,91,3,3.0,1,0
1507,2015,777700,0,41,162,0,0,172.65,11.4,19.57,98,3,4.0,2,0
1508,2015,778603,1,29,108,0,0,231.3,15.4,26.21,75,4,5.0,4,1
1509,2015,779479,1,18,149,0,0,178.8,12.2,20.26,119,6,4.0,4,1
1510,2015,779501,1,28,63,0,1,213.45,6.6,24.19,91,8,2.0,1,0
1511,2015,780253,0,52,99,0,1,268.65,10.6,30.45,96,1,3.0,2,0
1512,2015,780292,1,54,133,0,0,280.5,10.0,31.79,108,8,3.0,2,0
1513,2015,780703,1,47,67,0,0,163.65,10.9,18.55,86,5,3.0,2,0
1514,2015,781396,1,57,116,0,1,379.5,11.8,43.01,104,3,4.0,2,0
1515,2015,781942,1,39,72,0,0,265.65,8.0,30.11,94,6,3.0,1,0
1516,2015,782827,0,42,124,0,0,236.1,8.8,26.76,102,3,3.0,3,0
1517,2015,783422,1,30,149,1,0,264.3,5.7,29.95,92,4,2.0,0,0
1518,2015,783469,0,31,108,0,0,439.5,10.0,49.81,87,6,3.0,2,0
1519,2015,783827,0,43,113,0,0,408.15,8.5,46.26,105,10,3.0,1,1
1520,2015,784935,1,34,86,0,1,251.4,12.2,28.49,121,6,4.0,1,0
1521,2015,784937,0,47,117,0,1,120.3,8.6,13.63,102,2,3.0,1,0
1522,2015,785009,0,48,115,0,1,288.45,10.5,32.69,120,3,3.0,2,0
1523,2015,785175,1,31,64,1,0,520.2,13.3,58.96,102,9,4.0,1,1
1524,2015,785678,1,23,25,0,0,268.2,8.4,30.4,99,5,3.0,2,0
1525,2015,786238,0,36,106,0,0,237.9,9.1,26.96,106,3,3.0,0,0
1526,2015,787006,1,26,38,0,0,196.8,8.2,22.3,106,6,3.0,2,0
1527,2015,787161,1,74,125,0,0,287.4,9.2,32.57,123,3,3.0,2,0
1528,2015,787538,1,45,99,0,0,143.1,5.6,16.22,117,5,2.0,1,0
1529,2015,789680,1,50,112,0,0,291.6,11.4,33.05,107,2,4.0,0,0
1530,2015,789806,0,35,123,0,0,291.0,12.1,32.98,108,4,4.0,1,0
1531,2015,790033,0,34,217,0,0,264.6,9.3,29.99,107,3,3.0,4,0
1532,2015,790034,0,45,69,0,0,292.65,11.4,33.17,90,5,4.0,0,0
1533,2015,790111,0,27,84,0,1,321.45,11.3,36.43,117,10,4.0,0,0
1534,2015,790681,0,24,94,0,0,406.8,11.5,46.1,51,3,4.0,3,1
1535,2015,791768,0,37,65,0,0,320.1,2.7,36.28,123,4,1.0,1,0
1536,2015,792061,0,24,110,0,0,150.15,11.1,17.02,57,8,3.0,3,0
1537,2015,792062,0,38,98,0,1,165.75,11.0,18.79,84,4,3.0,1,0
1538,2015,792301,0,27,59,0,0,230.4,12.5,26.11,89,10,4.0,1,0
1539,2015,793084,1,22,68,0,0,293.1,15.1,33.22,134,11,5.0,1,0
1540,2015,793260,1,41,42,0,0,138.3,13.1,15.67,73,6,4.0,1,0
1541,2015,794904,1,31,209,0,0,340.8,8.9,38.62,74,4,3.0,3,0
1542,2015,795021,0,34,145,0,0,59.25,10.0,6.72,90,6,3.0,0,0
1543,2015,795081,1,32,103,0,1,224.85,11.5,25.48,112,7,4.0,0,1
1544,2015,795222,1,48,163,0,0,334.5,8.8,37.91,125,5,3.0,1,0
1545,2015,795245,0,56,61,0,1,281.25,6.4,31.88,129,6,2.0,4,1
1546,2015,796514,0,40,108,0,1,323.85,15.5,36.7,107,7,5.0,0,0
1547,2015,796953,0,41,105,0,0,159.6,5.3,18.09,114,4,2.0,6,1
1548,2015,797318,1,57,46,0,0,375.45,13.3,42.55,104,2,4.0,2,1
1549,2015,797327,1,24,63,0,0,175.65,11.1,19.91,84,4,3.0,3,0
1550,2015,797493,0,25,89,0,1,314.85,8.7,35.68,92,7,3.0,1,0
1551,2015,797691,0,51,80,0,0,359.85,9.3,40.78,106,5,3.0,1,0
1552,2015,798233,1,30,189,0,0,341.1,6.3,38.66,120,4,2.0,2,0
1553,2015,798662,0,35,114,0,0,284.7,10.6,32.27,121,5,3.0,1,0
1554,2015,799233,1,38,54,0,0,410.7,11.7,46.55,117,3,4.0,1,0
1555,2015,799621,0,42,137,0,0,146.25,0.0,16.58,78,0,0.0,1,0
1556,2015,800092,0,33,141,0,1,222.9,10.1,25.26,142,1,3.0,1,0
1557,2015,800232,1,69,66,0,0,177.0,5.3,20.06,122,5,2.0,1,0
1558,2015,801205,0,30,173,0,0,258.75,10.9,29.33,63,2,3.0,0,0
1559,2015,801336,1,32,114,1,1,261.75,12.3,29.67,91,10,4.0,2,0
1560,2015,801344,0,37,36,0,0,380.1,8.4,43.08,103,2,3.0,1,0
1561,2015,801955,1,38,119,0,1,330.15,11.1,37.42,80,3,3.0,0,0
1562,2015,802127,1,47,85,1,0,248.1,9.6,28.12,110,7,3.0,2,0
1563,2015,803021,0,43,128,0,0,280.95,10.1,31.84,68,5,3.0,1,0
1564,2015,803138,0,28,86,0,0,204.6,11.5,23.19,86,1,4.0,3,0
1565,2015,803926,1,22,50,0,0,275.4,8.7,31.21,99,3,3.0,1,0
1566,2015,804916,0,24,111,0,0,383.85,12.3,43.5,84,5,4.0,3,0
1567,2015,805573,1,28,99,0,0,213.45,9.1,24.19,114,1,3.0,0,0
1568,2015,805708,1,36,71,0,0,387.6,9.7,43.93,87,8,3.0,4,0
1569,2015,805953,0,37,100,0,0,304.65,13.5,34.53,122,2,4.0,3,0
1570,2015,806154,0,38,107,0,0,362.85,11.7,41.12,92,6,4.0,0,0
1571,2015,806558,1,24,104,0,0,234.3,13.1,26.55,94,5,4.0,1,0
1572,2015,807015,0,34,70,0,1,374.25,9.8,42.42,68,4,3.0,1,0
1573,2015,807269,0,61,47,0,0,232.95,12.3,26.4,73,4,4.0,3,0
1574,2015,807675,1,46,185,0,1,226.65,13.8,25.69,91,2,4.0,2,0
1575,2015,808571,1,43,70,0,0,222.6,8.9,25.23,101,4,3.0,0,0
1576,2015,809000,0,28,83,0,1,339.6,10.8,38.49,82,7,3.0,1,0
1577,2015,809637,0,35,72,0,0,208.35,10.8,23.61,91,3,3.0,1,0
1578,2015,810387,1,69,56,0,1,190.65,12.1,21.61,111,3,4.0,1,0
1579,2015,810473,1,49,144,0,1,425.85,10.0,48.26,85,4,3.0,1,0
1580,2015,810602,0,38,7,0,1,332.1,10.8,37.64,105,12,3.0,1,0
1581,2015,811379,0,21,74,0,0,235.65,7.6,26.71,77,3,3.0,2,0
1582,2015,812461,1,37,147,0,0,372.9,8.0,42.26,109,4,3.0,3,0
1583,2015,813207,0,35,113,0,0,121.95,8.9,13.82,113,3,3.0,0,0
1584,2015,813562,0,36,95,0,0,202.5,12.5,22.95,102,9,4.0,1,0
1585,2015,813665,1,36,97,0,0,252.9,7.3,28.66,123,4,2.0,1,0
1586,2015,815284,0,30,127,0,1,249.0,10.2,28.22,68,6,3.0,1,0
1587,2015,815997,0,52,94,0,0,162.0,10.4,18.36,92,3,3.0,3,0
1588,2015,816283,1,38,130,0,0,274.5,9.5,31.11,78,19,3.0,0,0
1589,2015,816407,1,36,52,0,1,199.95,13.5,22.66,107,2,4.0,1,0
1590,2015,816517,0,34,169,0,0,353.55,13.3,40.07,97,10,4.0,1,0
1591,2015,817217,1,31,101,0,1,393.3,7.3,44.57,100,14,2.0,1,0
1592,2015,817659,1,29,119,0,0,430.65,13.9,48.81,86,1,4.0,2,1
1593,2015,817731,1,32,99,0,0,253.8,10.6,28.76,104,2,3.0,0,0
1594,2015,818762,0,30,53,0,0,86.25,11.6,9.78,128,6,4.0,3,0
1595,2015,819424,1,30,104,0,0,114.6,9.4,12.99,94,3,3.0,3,0
1596,2015,819658,1,32,82,0,1,310.8,9.5,35.22,92,5,3.0,2,0
1597,2015,819684,1,23,164,0,1,328.65,14.3,37.25,60,6,4.0,1,0
1598,2015,820077,0,34,133,0,1,261.0,14.1,29.58,87,7,4.0,2,1
1599,2015,820614,0,29,105,0,0,341.1,13.0,38.66,82,4,4.0,1,0
1600,2015,821044,1,56,88,0,0,109.95,8.2,12.46,76,3,3.0,4,1
1601,2015,821357,0,31,101,0,1,158.85,10.7,18.0,120,5,3.0,1,0
1602,2015,821809,0,44,100,0,1,337.05,9.8,38.2,61,6,3.0,0,0
1603,2015,821935,0,33,111,0,1,193.2,10.3,21.9,76,2,3.0,2,0
1604,2015,822112,0,40,122,0,1,306.75,8.6,34.77,103,5,3.0,2,0
1605,2015,822334,0,43,102,0,0,153.9,9.1,17.44,140,4,3.0,2,0
1606,2015,822481,0,49,160,0,0,128.7,9.2,14.59,92,4,3.0,3,0
1607,2015,822526,1,23,33,0,1,242.85,8.5,27.52,131,2,3.0,1,0
1608,2015,822765,0,39,117,0,0,359.85,9.8,40.78,93,2,3.0,0,0
1609,2015,823400,0,26,11,0,1,314.7,7.0,35.67,79,7,2.0,1,0
1610,2015,823556,0,31,74,0,0,128.55,10.1,14.57,85,5,3.0,2,0
1611,2015,824120,0,32,126,0,1,171.45,12.6,19.43,111,7,4.0,3,0
1612,2015,824603,1,40,144,0,0,266.25,11.9,30.18,118,3,4.0,2,0
1613,2015,827541,1,35,67,1,0,181.35,11.4,20.55,130,11,4.0,2,0
1614,2015,827568,1,41,70,0,0,11.85,12.1,1.34,89,1,4.0,0,0
1615,2015,827901,0,33,139,0,1,321.9,14.8,36.48,132,12,4.0,0,0
1616,2015,828707,0,37,70,0,0,295.95,6.7,33.54,105,6,2.0,1,0
1617,2015,828788,0,23,124,0,0,226.65,5.3,25.69,93,3,2.0,1,0
1618,2015,830733,1,52,76,0,0,279.15,8.0,31.64,100,4,3.0,0,0
1619,2015,830911,1,31,102,0,0,234.75,9.9,26.61,72,2,3.0,2,0
1620,2015,831515,1,37,107,0,1,171.45,7.5,19.43,74,8,3.0,1,0
1621,2015,832171,1,60,86,0,0,324.45,4.5,36.77,110,3,2.0,0,0
1622,2015,832399,0,37,146,0,0,308.1,10.3,34.92,83,2,3.0,3,0
1623,2015,832626,1,41,45,0,0,233.55,11.0,26.47,98,1,3.0,1,0
1624,2015,833050,0,35,11,0,0,215.1,9.7,24.38,100,6,3.0,2,0
1625,2015,833466,1,37,65,0,1,237.15,8.9,26.88,96,6,3.0,1,0
1626,2015,833998,0,35,108,0,0,323.4,3.6,36.65,65,5,1.0,1,0
1627,2015,834844,1,31,72,0,0,408.6,12.7,46.31,81,2,4.0,0,0
1628,2015,834853,0,41,77,0,0,101.55,12.0,11.51,137,2,4.0,1,0
1629,2015,835424,1,38,177,0,1,345.3,10.4,39.13,108,2,3.0,1,0
1630,2015,835679,1,70,119,0,0,122.85,8.9,13.92,125,1,3.0,2,1
1631,2015,835925,1,34,75,0,1,321.15,9.2,36.4,126,6,3.0,0,0
1632,2015,836418,1,35,121,0,1,103.05,11.4,11.68,42,4,4.0,1,0
1633,2015,836475,1,35,49,1,0,356.7,15.6,40.43,86,6,5.0,2,1
1634,2015,837580,0,44,179,0,0,174.15,11.6,19.74,103,5,4.0,0,0
1635,2015,837748,0,20,161,0,0,161.25,12.6,18.28,131,3,4.0,2,0
1636,2015,838770,0,36,127,0,1,353.4,7.7,40.05,127,2,3.0,1,0
1637,2015,839824,0,28,63,0,0,317.55,7.4,35.99,108,7,2.0,0,0
1638,2015,839961,1,34,123,0,1,298.05,12.5,33.78,124,5,4.0,1,0
1639,2015,840797,1,34,114,0,0,303.15,13.3,34.36,120,5,4.0,2,0
1640,2015,840981,1,59,21,0,0,337.5,10.7,38.25,93,4,3.0,0,0
1641,2015,841129,1,69,57,0,0,289.2,12.7,32.78,105,6,4.0,1,0
1642,2015,842082,1,35,117,0,1,297.15,6.8,33.68,92,6,2.0,1,0
1643,2015,842094,0,41,103,0,0,251.7,13.0,28.53,73,3,4.0,5,0
1644,2015,842508,0,29,100,0,0,173.85,7.1,19.7,77,4,2.0,1,0
1645,2015,842777,0,44,122,0,0,210.15,11.2,23.82,127,5,4.0,2,0
1646,2015,843770,0,27,45,0,0,117.9,7.4,13.36,111,5,2.0,1,1
1647,2015,844660,0,45,67,0,1,173.4,9.9,19.65,103,12,3.0,2,0
1648,2015,845311,0,27,83,0,0,292.5,11.0,33.15,92,13,3.0,0,0
1649,2015,845573,1,40,113,0,1,223.5,9.5,25.33,76,5,3.0,4,0
1650,2015,846023,1,30,106,1,0,200.55,10.7,22.73,89,2,3.0,1,1
1651,2015,847033,1,38,138,0,0,330.3,12.9,37.43,79,5,4.0,0,0
1652,2015,847176,1,36,163,0,1,240.0,10.4,27.2,118,7,3.0,1,0
1653,2015,847937,1,36,113,0,0,314.1,7.4,35.6,116,2,2.0,1,1
1654,2015,848105,1,41,95,0,1,424.65,11.3,48.13,129,3,4.0,3,0
1655,2015,848332,0,45,120,0,0,304.95,7.8,34.56,103,2,3.0,3,0
1656,2015,848621,1,25,166,0,0,306.3,9.5,34.71,109,5,3.0,1,0
1657,2015,848681,0,34,122,0,0,260.4,9.7,29.51,103,7,3.0,3,0
1658,2015,848738,1,40,87,0,0,253.65,9.9,28.75,106,10,3.0,3,0
1659,2015,848832,0,45,101,0,0,404.55,4.5,45.85,107,15,2.0,3,1
1660,2015,849006,0,42,49,0,0,399.45,14.0,45.27,98,2,4.0,2,1
1661,2015,849238,1,32,116,1,0,323.1,12.6,36.62,109,5,4.0,3,0
1662,2015,849295,1,39,131,0,1,261.0,6.7,29.58,90,3,2.0,1,0
1663,2015,849345,0,48,75,0,0,225.9,8.1,25.6,104,5,3.0,0,0
1664,2015,849786,1,26,74,0,1,261.9,9.0,29.68,92,4,3.0,1,0
1665,2015,850014,1,32,83,0,0,198.6,8.6,22.51,84,2,3.0,1,0
